Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
05-11-2022,Chhatrapati_Shivaji_Intl._Airpo,30.62,115.69,70.64,12.81,83.45,14.42,3.88,0.34,2.26
05-12-2022,Chhatrapati_Shivaji_Intl._Airpo,28.96,111.42,57.85,15.11,72.96,18.15,6.41,0.29,11.58
5-13-2022,Chhatrapati_Shivaji_Intl._Airpo,32.05,132.26,66.99,10.92,77.91,13.14,6.68,0.35,19.22
5-14-2022,Chhatrapati_Shivaji_Intl._Airpo,44.7,155,69.32,11.37,80.69,16.68,10.11,0.32,19.48
5-15-2022,Chhatrapati_Shivaji_Intl._Airpo,31.73,113.66,77.93,7.27,85.2,14.81,10.86,0.32,19.31
5-16-2022,Chhatrapati_Shivaji_Intl._Airpo,36.26,134.31,66.61,14.88,81.48,14.07,9.19,0.4,19.72
5-17-2022,Chhatrapati_Shivaji_Intl._Airpo,63.45,235.51,71.73,13.39,85.12,18.15,9.44,0.42,19.53
5-18-2022,Chhatrapati_Shivaji_Intl._Airpo,88.22,306.71,76.05,14.89,90.95,14.51,9.51,0.46,19.62
5-19-2022,Chhatrapati_Shivaji_Intl._Airpo,77.26,283.76,72.26,15.29,87.55,16.54,9.41,0.44,19.64
5-20-2022,Chhatrapati_Shivaji_Intl._Airpo,53.17,193.76,65.41,12.74,78.14,17.11,8.84,0.34,19.78
5-21-2022,Chhatrapati_Shivaji_Intl._Airpo,39.24,150.24,58.79,11.95,70.75,20.52,8.32,0.26,19.97
5-22-2022,Chhatrapati_Shivaji_Intl._Airpo,23.98,92.3,64.09,8.03,72.12,19.08,10.18,0.29,19.34
5-23-2022,Chhatrapati_Shivaji_Intl._Airpo,18.08,70.46,51.43,9.62,61.05,18.39,8.27,0.21,19.34
5-24-2022,Chhatrapati_Shivaji_Intl._Airpo,21.63,82,58.63,11.49,70.13,15.94,6.73,0.2,19.69
5-25-2022,Chhatrapati_Shivaji_Intl._Airpo,22.24,91.65,70.17,10.11,80.29,18.12,8.17,0.32,19.36
5-26-2022,Chhatrapati_Shivaji_Intl._Airpo,22.09,98.18,80.73,9.08,89.3,17.94,10.04,0.42,19
5-27-2022,Chhatrapati_Shivaji_Intl._Airpo,18,77.62,78.16,7.44,85.47,18.81,9.81,0.36,19.2
5-28-2022,Chhatrapati_Shivaji_Intl._Airpo,13.61,64.68,74.57,8.13,82.68,17.04,9.92,0.34,19.39
5-29-2022,Chhatrapati_Shivaji_Intl._Airpo,15.51,70.39,58.25,10.74,68.99,17.94,9.24,0.29,19.9
5-30-2022,Chhatrapati_Shivaji_Intl._Airpo,20.19,88.92,51.07,15.55,66.62,17.42,7.69,0.32,19.6
5-31-2022,Chhatrapati_Shivaji_Intl._Airpo,25.19,115.63,66.95,15.06,82.01,15.73,7.15,0.27,19.62
06-01-2022,Chhatrapati_Shivaji_Intl._Airpo,24.52,108.84,78.63,13.97,92.6,11.55,7.07,0.28,19.36
06-02-2022,Chhatrapati_Shivaji_Intl._Airpo,26.1,109.03,81.38,12.79,94.17,10.4,7.43,0.3,19.49
06-03-2022,Chhatrapati_Shivaji_Intl._Airpo,29.56,118.98,81.59,12.99,94.58,10.11,7.51,0.33,19.21
06-04-2022,Chhatrapati_Shivaji_Intl._Airpo,21.62,91.79,78.03,14.2,92.23,9.21,7.14,0.35,19.45
06-05-2022,Chhatrapati_Shivaji_Intl._Airpo,18.12,82.62,74.74,13.94,88.67,7.81,7.16,0.3,19.71
06-06-2022,Chhatrapati_Shivaji_Intl._Airpo,17.69,73.6,70.54,12.2,82.74,7.94,6.71,0.24,19.59
06-07-2022,Chhatrapati_Shivaji_Intl._Airpo,17.74,72.34,76.95,11.17,88.12,8.61,7.07,0.28,19.81
06-08-2022,Chhatrapati_Shivaji_Intl._Airpo,9.15,45.99,64.82,14.85,79.66,8.54,6.62,0.26,19.65
06-09-2022,Chhatrapati_Shivaji_Intl._Airpo,10.05,41.69,69.33,12.89,82.22,7.88,6.91,0.3,19.54
06-10-2022,Chhatrapati_Shivaji_Intl._Airpo,15.3,56.71,71.53,15.27,86.8,6.66,7.64,0.45,19.41
06-11-2022,Chhatrapati_Shivaji_Intl._Airpo,7.37,21.39,98.74,13.27,111.63,47.75,37.93,1.07,17.88
06-12-2022,Chhatrapati_Shivaji_Intl._Airpo,9.47,34.37,78.25,13.47,91.72,5.66,7.73,0.34,19.1
6-13-2022,Chhatrapati_Shivaji_Intl._Airpo,11.35,45.06,53.52,16.26,69.78,8.32,6.96,0.3,19.21
6-14-2022,Chhatrapati_Shivaji_Intl._Airpo,14.96,62.14,58.46,12.49,70.95,9.91,7.27,0.29,19
6-15-2022,Chhatrapati_Shivaji_Intl._Airpo,14.69,56.92,58.54,10.61,69.14,11.77,7.33,0.26,19.02
6-16-2022,Chhatrapati_Shivaji_Intl._Airpo,16.36,55.49,63.81,9.05,72.86,9.3,7.72,0.32,19.02
6-17-2022,Chhatrapati_Shivaji_Intl._Airpo,15.91,58.29,70.76,8.55,79.3,6.92,8.48,0.32,18.74
6-18-2022,Chhatrapati_Shivaji_Intl._Airpo,14.77,54.15,72.93,9.91,82.84,6.12,8.62,0.33,19.05
6-19-2022,Chhatrapati_Shivaji_Intl._Airpo,8.88,31.46,69.59,9.56,79.15,5.57,8.94,0.31,19.05
6-20-2022,Chhatrapati_Shivaji_Intl._Airpo,9.99,55.71,74.28,9.97,84.25,4.08,8.9,0.35,19
6-21-2022,Chhatrapati_Shivaji_Intl._Airpo,9.92,33.19,72.49,12.74,85.22,4.15,9.5,0.48,19.63
6-22-2022,Chhatrapati_Shivaji_Intl._Airpo,15.85,48.52,75.15,11.67,86.82,2.74,9.74,0.5,19.99
6-23-2022,Chhatrapati_Shivaji_Intl._Airpo,13.21,51.02,75.57,12.71,88.28,3.19,10.22,0.47,20.14
6-24-2022,Chhatrapati_Shivaji_Intl._Airpo,14.8,43.46,86.29,11.11,97.4,2.11,10.82,0.57,19.96
6-25-2022,Chhatrapati_Shivaji_Intl._Airpo,10.14,39.42,61.44,20.59,82.03,3.4,11.04,0.56,20.06
6-26-2022,Chhatrapati_Shivaji_Intl._Airpo,7.76,29.69,35.28,23.96,59.24,5.15,10.08,0.32,20.03
6-27-2022,Chhatrapati_Shivaji_Intl._Airpo,10.79,36.31,54.23,17.4,71.63,3.21,10.59,0.38,20.14
6-28-2022,Chhatrapati_Shivaji_Intl._Airpo,19.13,53.38,85.95,10.94,96.89,2.13,10.67,0.49,20.3
6-29-2022,Chhatrapati_Shivaji_Intl._Airpo,21.48,66.12,113.43,4.89,118.04,0.63,12.73,0.73,19.75
6-30-2022,Chhatrapati_Shivaji_Intl._Airpo,11.83,29.45,99.21,7.45,106.66,1.3,11.73,0.54,19.68
07-01-2022,Chhatrapati_Shivaji_Intl._Airpo,14.33,35.88,110.4,5.6,115.98,0.39,12.14,0.7,18.45
07-02-2022,Chhatrapati_Shivaji_Intl._Airpo,21.64,74.92,79.53,8.98,88.36,4.1,11.57,0.45,19.45
07-03-2022,Chhatrapati_Shivaji_Intl._Airpo,18.4,67.09,49.6,12.48,62.07,4.68,9.92,0.22,19.4
07-04-2022,Chhatrapati_Shivaji_Intl._Airpo,12.74,38.92,86.91,6.41,93.31,2.37,11.99,0.45,19.37
07-05-2022,Chhatrapati_Shivaji_Intl._Airpo,6.85,36.44,121.68,1.38,122.32,0.62,13.64,0.61,15.61
07-06-2022,Chhatrapati_Shivaji_Intl._Airpo,NA,35.48,79.36,5.6,84.95,2.99,11.99,0.41,18.93
07-07-2022,Chhatrapati_Shivaji_Intl._Airpo,NA,54.33,80.85,5.58,86.27,3.37,11.11,0.41,27.85
07-08-2022,Chhatrapati_Shivaji_Intl._Airpo,NA,67.35,97.46,3.48,100.75,2.88,11.95,0.48,56.09
07-09-2022,Chhatrapati_Shivaji_Intl._Airpo,18.05,60.66,80.77,5.09,85.82,3.92,11.76,0.43,128.36
07-10-2022,Chhatrapati_Shivaji_Intl._Airpo,18.29,61.73,76.94,4.52,81.44,5.31,11.5,0.38,NA
07-11-2022,Chhatrapati_Shivaji_Intl._Airpo,17.41,57.29,63.14,7.48,70.62,7.62,10.97,0.38,10.75
07-12-2022,Chhatrapati_Shivaji_Intl._Airpo,14.96,47.42,72.06,7.73,79.79,21.06,10.72,0.45,19.79
7-13-2022,Chhatrapati_Shivaji_Intl._Airpo,14.8,47.91,59.24,8.93,68.17,20.65,10.28,0.34,19.96
7-14-2022,Chhatrapati_Shivaji_Intl._Airpo,13.39,47.33,29.53,13.31,42.84,17.37,10.61,0.37,21.21
7-15-2022,Chhatrapati_Shivaji_Intl._Airpo,23.11,66.05,18.85,14.76,33.61,13.21,9.38,0.36,31.76
7-16-2022,Chhatrapati_Shivaji_Intl._Airpo,18.07,55.92,22.9,15.68,38.57,7.42,8.94,0.3,19.84
7-17-2022,Chhatrapati_Shivaji_Intl._Airpo,16.24,54.74,47.4,11.73,59.13,NA,10.73,0.26,19.76
7-18-2022,Chhatrapati_Shivaji_Intl._Airpo,17.6,58.71,55.41,12.48,67.88,7.26,8.91,0.36,19.71
7-19-2022,Chhatrapati_Shivaji_Intl._Airpo,19.61,64.77,60.89,11.97,72.85,5.24,8.22,0.36,19.69
7-20-2022,Chhatrapati_Shivaji_Intl._Airpo,16.36,52.19,66.72,12.56,79.27,5.98,8.13,0.4,19.64
7-21-2022,Chhatrapati_Shivaji_Intl._Airpo,16.53,56.9,64.26,14.89,79.15,6.92,7.81,0.41,19.62
7-22-2022,Chhatrapati_Shivaji_Intl._Airpo,17.33,65.89,79.64,15.81,95.44,9.09,8.03,0.41,19.53
7-23-2022,Chhatrapati_Shivaji_Intl._Airpo,17.24,59.37,70.47,16.16,86.63,11.06,8.07,0.37,19.48
7-24-2022,Chhatrapati_Shivaji_Intl._Airpo,14.21,47.7,52.23,15.45,67.68,10.45,7.58,0.29,19.45
7-25-2022,Chhatrapati_Shivaji_Intl._Airpo,14.24,50.47,53.76,16.08,69.84,9.86,7.38,0.3,19.57
7-26-2022,Chhatrapati_Shivaji_Intl._Airpo,16.18,52.41,75.28,16.69,91.96,8.43,7.63,0.36,19.84
7-27-2022,Chhatrapati_Shivaji_Intl._Airpo,17.03,51.36,99.44,15.81,115.25,5.42,8.6,0.6,19.83
7-28-2022,Chhatrapati_Shivaji_Intl._Airpo,24.86,89.62,104.37,19.82,124.19,4.48,10.11,0.85,20.08
7-29-2022,Chhatrapati_Shivaji_Intl._Airpo,22.4,115.47,91.44,18.3,109.74,5.58,9.67,0.63,19.71
7-30-2022,Chhatrapati_Shivaji_Intl._Airpo,18.89,89.06,83.37,16.02,99.39,6.83,9.1,0.57,20.9
7-31-2022,Chhatrapati_Shivaji_Intl._Airpo,20.66,86.56,69.88,17.88,87.76,7.94,8.51,0.45,19.66
08-01-2022,Chhatrapati_Shivaji_Intl._Airpo,16.34,65.13,70.49,17.08,87.57,8.05,15.47,0.46,19.66
08-02-2022,Chhatrapati_Shivaji_Intl._Airpo,17.57,70.03,53.79,19.09,72.88,8.25,30.48,0.39,21.83
08-03-2022,Chhatrapati_Shivaji_Intl._Airpo,18.26,62.31,95.02,18.51,113.53,4.29,34.97,0.54,23.13
08-04-2022,Chhatrapati_Shivaji_Intl._Airpo,16.55,66.67,96.97,19.64,116.61,3.51,35.34,0.51,22.23
08-05-2022,Chhatrapati_Shivaji_Intl._Airpo,13.01,47.67,92.64,21.66,114.3,5.82,24.39,0.54,22.07
08-06-2022,Chhatrapati_Shivaji_Intl._Airpo,10.63,32.93,63.88,26.04,89.91,10.45,13.25,0.53,22.01
08-07-2022,Chhatrapati_Shivaji_Intl._Airpo,12.77,32.4,70.78,25.95,96.72,12.93,10.6,0.49,19.23
08-08-2022,Chhatrapati_Shivaji_Intl._Airpo,9.53,26.69,56.92,25.53,82.45,15.23,9.13,0.5,18.43
08-09-2022,Chhatrapati_Shivaji_Intl._Airpo,12.26,36.21,20.79,21.5,42.29,11.15,2.85,0.27,18.45
08-10-2022,Chhatrapati_Shivaji_Intl._Airpo,13.04,39.51,28.62,17.85,46.75,10.27,3.2,0.2,18.63
08-11-2022,Chhatrapati_Shivaji_Intl._Airpo,17.42,53.37,37.04,15.19,52.23,11.47,6.43,0.24,18.25
08-12-2022,Chhatrapati_Shivaji_Intl._Airpo,15.15,46.81,20.34,16.52,36.86,9.17,4.31,0.19,18.12
8-13-2022,Chhatrapati_Shivaji_Intl._Airpo,15.16,49.1,37.59,12.08,49.67,8.6,4.72,0.22,18.31
8-14-2022,Chhatrapati_Shivaji_Intl._Airpo,14.75,49.58,43.84,11.55,55.4,7.96,4.79,0.24,18.03
8-15-2022,Chhatrapati_Shivaji_Intl._Airpo,13.9,45.41,53.9,8,61.9,7.53,4.92,0.26,18.29
8-16-2022,Chhatrapati_Shivaji_Intl._Airpo,12.34,37.81,45.89,10.3,56.19,7.79,4.86,0.24,17.97
8-17-2022,Chhatrapati_Shivaji_Intl._Airpo,11.86,38.07,28.54,13.97,42.51,8.47,3.17,0.19,18.4
8-18-2022,Chhatrapati_Shivaji_Intl._Airpo,12.65,39.67,52.87,10.62,62.53,8.23,3.43,0.21,22.22
8-19-2022,Chhatrapati_Shivaji_Intl._Airpo,13.44,45.07,94.91,3.78,96.74,11.41,5.68,0.36,18.02
8-20-2022,Chhatrapati_Shivaji_Intl._Airpo,13.12,39.66,86.65,3.58,89.37,11.02,5.13,0.41,18.18
8-21-2022,Chhatrapati_Shivaji_Intl._Airpo,13.2,45.12,73.38,6.05,79.42,6.12,3.9,0.27,20.48
8-22-2022,Chhatrapati_Shivaji_Intl._Airpo,13.61,45.69,81.1,6.5,87.46,8.39,3.89,0.29,19.13
8-23-2022,Chhatrapati_Shivaji_Intl._Airpo,12.32,42.66,90.72,3.65,93.42,11.02,5.44,0.29,19.72
8-24-2022,Chhatrapati_Shivaji_Intl._Airpo,15.08,45.51,89.83,2.59,91.5,13.68,6.79,0.36,18.09
8-25-2022,Chhatrapati_Shivaji_Intl._Airpo,15.34,52.97,94.05,3,95,13.34,8,0.4,18.06
8-26-2022,Chhatrapati_Shivaji_Intl._Airpo,21.18,83.68,99.71,7.13,101.61,12.8,8.07,0.49,18.04
8-27-2022,Chhatrapati_Shivaji_Intl._Airpo,24.49,108.37,94.59,7.25,99.76,10.79,7.58,0.54,18.25
8-28-2022,Chhatrapati_Shivaji_Intl._Airpo,23.01,101.24,91.36,7.76,98.81,9.62,7.61,0.49,18.22
8-29-2022,Chhatrapati_Shivaji_Intl._Airpo,25.53,108.19,90.11,9.05,99.01,8.74,6.23,0.59,18.77
8-30-2022,Chhatrapati_Shivaji_Intl._Airpo,31.8,146.74,77.06,9.68,86.68,7.07,5.37,0.55,18.84
8-31-2022,Chhatrapati_Shivaji_Intl._Airpo,33.22,125.03,81.04,14.91,93.64,5.41,4.95,0.45,20.73
09-01-2022,Chhatrapati_Shivaji_Intl._Airpo,18.22,65.92,79.53,17.78,97.24,11.85,4.94,0.48,21.91
09-02-2022,Chhatrapati_Shivaji_Intl._Airpo,26.63,98.81,83.88,14.74,98.4,8.26,6.1,0.61,20.31
09-03-2022,Chhatrapati_Shivaji_Intl._Airpo,27.87,92.35,101.2,11.35,110.99,9.25,9.22,0.72,21.53
09-04-2022,Chhatrapati_Shivaji_Intl._Airpo,18.78,57.98,103.13,5.89,107.27,8.85,9.26,0.61,18.49
09-05-2022,Chhatrapati_Shivaji_Intl._Airpo,18.42,67.06,84.28,9.18,88.38,8.89,8.53,0.52,21.29
09-06-2022,Chhatrapati_Shivaji_Intl._Airpo,21.32,91.65,86.28,7.8,92.15,10.32,9.01,0.65,18.09
09-07-2022,Chhatrapati_Shivaji_Intl._Airpo,23.33,85.37,82.95,13.16,95.95,12.12,8.58,0.66,18.22
09-08-2022,Chhatrapati_Shivaji_Intl._Airpo,17.93,50.26,60.98,20.1,81.08,12.22,8.49,0.69,18.76
09-09-2022,Chhatrapati_Shivaji_Intl._Airpo,17.32,51.13,69.7,17.96,87.66,11.07,9.09,0.76,18.96
09-10-2022,Chhatrapati_Shivaji_Intl._Airpo,18.68,51.66,71.43,15.13,86.56,8.45,7.01,0.67,22.88
09-11-2022,Chhatrapati_Shivaji_Intl._Airpo,20.97,60.82,74.09,14.5,88.59,5.42,7.19,0.71,22.37
09-12-2022,Chhatrapati_Shivaji_Intl._Airpo,12.41,34.64,78.9,18.77,97.67,10.48,6.15,0.51,42.57
9-13-2022,Chhatrapati_Shivaji_Intl._Airpo,10.75,26.57,83.95,12.41,96.35,7.06,7.55,0.53,21.48
9-14-2022,Chhatrapati_Shivaji_Intl._Airpo,9.87,24.05,62.45,17.53,79.98,4.67,5.48,0.21,26.83
9-15-2022,Chhatrapati_Shivaji_Intl._Airpo,10.45,31.23,39.08,18.66,57.74,3.55,3.64,0.17,25.93
9-16-2022,Chhatrapati_Shivaji_Intl._Airpo,11.95,33.22,87.89,12.37,99.29,2.56,6.17,0.44,23.62
9-17-2022,Chhatrapati_Shivaji_Intl._Airpo,9.77,32.37,102.76,6.77,107.43,7.59,8.47,0.46,23.32
9-18-2022,Chhatrapati_Shivaji_Intl._Airpo,10.83,29.66,93.08,3.38,96.31,6.61,7.52,0.51,24.09
9-19-2022,Chhatrapati_Shivaji_Intl._Airpo,15.89,49.5,88.99,6.67,95.52,6.58,7.99,0.62,23.69
9-20-2022,Chhatrapati_Shivaji_Intl._Airpo,18.93,62.04,119.68,4.8,124.31,4.45,7.29,0.73,23.93
9-21-2022,Chhatrapati_Shivaji_Intl._Airpo,17.03,63.08,153.83,3.57,151.47,2.41,7.71,0.62,24.35
9-22-2022,Chhatrapati_Shivaji_Intl._Airpo,20.65,74.69,134.99,1.76,136.54,4.66,7.96,0.71,23.84
9-23-2022,Chhatrapati_Shivaji_Intl._Airpo,20.24,73.6,90.53,12.92,101.33,4.98,7.41,0.61,23.94
9-24-2022,Chhatrapati_Shivaji_Intl._Airpo,13.95,47.43,79.33,9.98,89.3,3.62,6.11,0.46,24.09
9-25-2022,Chhatrapati_Shivaji_Intl._Airpo,12.38,53.72,95.88,8.21,103.37,2.65,6.02,0.44,23.98
9-26-2022,Chhatrapati_Shivaji_Intl._Airpo,20.59,111.16,114.05,9.51,120.06,5.28,7.55,0.74,24.3
9-27-2022,Chhatrapati_Shivaji_Intl._Airpo,26.49,127.9,160.4,5.87,157.21,8.42,10.91,1.04,23.81
9-28-2022,Chhatrapati_Shivaji_Intl._Airpo,27.33,100.52,134.01,7.07,135,8.27,11.25,1.23,23.81
9-29-2022,Chhatrapati_Shivaji_Intl._Airpo,30.81,109.05,105.64,8.89,112.97,10.43,10.81,1.11,23.63
9-30-2022,Chhatrapati_Shivaji_Intl._Airpo,30.59,117.64,93.89,12.24,104.8,9.86,10.81,1.03,23.55
10-01-2022,Chhatrapati_Shivaji_Intl._Airpo,28.88,115.36,94.35,10.49,104.31,8.04,10.44,0.88,23.79
10-02-2022,Chhatrapati_Shivaji_Intl._Airpo,20.21,103.01,103.96,7.34,106.88,10.24,10.2,0.73,23.88
10-03-2022,Chhatrapati_Shivaji_Intl._Airpo,23.47,129.68,82.09,15.2,90.9,7.48,8.13,0.71,23.46
10-04-2022,Chhatrapati_Shivaji_Intl._Airpo,31.58,169.6,67.93,19.1,86.98,15.04,5.68,0.67,24.07
10-05-2022,Chhatrapati_Shivaji_Intl._Airpo,24.75,111.69,60.48,19.75,80.23,5.27,5.29,0.51,27.88
10-06-2022,Chhatrapati_Shivaji_Intl._Airpo,17.84,83.04,78.99,17.82,96.82,3.42,5.23,0.53,28.89
10-07-2022,Chhatrapati_Shivaji_Intl._Airpo,17.41,51.14,88.07,18.25,106.31,4.43,5.91,0.59,25.59
10-08-2022,Chhatrapati_Shivaji_Intl._Airpo,10.92,35.98,95.25,14.46,109.71,4.67,7.05,0.61,23.94
10-09-2022,Chhatrapati_Shivaji_Intl._Airpo,14.15,51.04,94.93,8.64,101.84,6.21,7.9,0.55,23.86
10-10-2022,Chhatrapati_Shivaji_Intl._Airpo,24.68,104.58,81.68,16.79,94.84,7.2,6.49,0.76,24.06
10-11-2022,Chhatrapati_Shivaji_Intl._Airpo,27.7,119.88,84.29,12.49,96.74,8.11,7.16,0.8,24.62
10-12-2022,Chhatrapati_Shivaji_Intl._Airpo,26.3,94,116.15,11.15,123.35,8.78,9.7,0.94,24.05
10-13-2022,Chhatrapati_Shivaji_Intl._Airpo,29.15,98.04,101.16,14,111.44,8.81,10.2,1.21,23.96
10-14-2022,Chhatrapati_Shivaji_Intl._Airpo,24.82,85.35,63.04,22.47,85.51,5.23,7.52,0.9,24.24
10-15-2022,Chhatrapati_Shivaji_Intl._Airpo,31.13,150.56,110.1,17.73,126.77,3.91,8.26,1.03,24.23
10-16-2022,Chhatrapati_Shivaji_Intl._Airpo,37.11,188.71,78.78,24.19,102.97,6.02,7.24,0.86,26.68
10-17-2022,Chhatrapati_Shivaji_Intl._Airpo,32.3,146.44,78.79,21.8,100.59,6.8,7.45,0.79,24.67
10-18-2022,Chhatrapati_Shivaji_Intl._Airpo,26.2,103.83,76.63,17.77,94.39,8.46,7.06,0.68,26.53
10-19-2022,Chhatrapati_Shivaji_Intl._Airpo,27.64,118.46,68.57,34.92,103.08,12.96,7.67,0.83,26.03
10-20-2022,Chhatrapati_Shivaji_Intl._Airpo,40.85,185.11,48.84,32.57,81.38,11.41,9.27,1,24.32
10-21-2022,Chhatrapati_Shivaji_Intl._Airpo,44.27,200.07,59.19,33.54,92.74,11.06,9.7,1.17,24.95
10-22-2022,Chhatrapati_Shivaji_Intl._Airpo,42.59,207.26,52.29,32.52,84.78,21.27,9.34,0.87,24.63
10-23-2022,Chhatrapati_Shivaji_Intl._Airpo,56.94,285.15,55.65,35.51,91.15,16.95,9.19,1.06,27.18
10-24-2022,Chhatrapati_Shivaji_Intl._Airpo,70.7,207.87,47.52,38.84,86.35,15.43,9.15,1.03,29.71
10-25-2022,Chhatrapati_Shivaji_Intl._Airpo,127.06,257.33,58.06,40.24,98.29,15.54,9.73,1.31,27.74
10-26-2022,Chhatrapati_Shivaji_Intl._Airpo,70.62,298.12,62.31,45.49,107.8,15.22,8.18,1.2,27.55
10-27-2022,Chhatrapati_Shivaji_Intl._Airpo,68.78,292.24,56.82,54.95,111.73,13.11,6.59,1.14,28.23
10-28-2022,Chhatrapati_Shivaji_Intl._Airpo,59.48,251.33,45.37,54.67,100.04,15.04,7.07,1.02,30.11
10-29-2022,Chhatrapati_Shivaji_Intl._Airpo,52.62,260.18,57.17,45.35,102.51,17.74,6.75,0.9,30.47
10-30-2022,Chhatrapati_Shivaji_Intl._Airpo,40.81,185.34,51.14,53.56,104.71,32.58,5.51,0.71,33.87
10-31-2022,Chhatrapati_Shivaji_Intl._Airpo,51.31,249.2,66.96,35.2,102.16,16.82,5.9,1.04,31.36
11-01-2022,Chhatrapati_Shivaji_Intl._Airpo,60.26,303.34,68.59,34.23,102.81,19.57,6.06,1.09,37.79
11-02-2022,Chhatrapati_Shivaji_Intl._Airpo,58.41,228.07,79.78,37.05,116.83,18.2,6.51,1.17,34.07
11-03-2022,Chhatrapati_Shivaji_Intl._Airpo,49.64,NA,66.52,36.16,102.68,16.76,6.42,0.98,33.43
11-04-2022,Chhatrapati_Shivaji_Intl._Airpo,47.13,284.69,67.79,35.99,103.79,15.74,7.01,1.12,32.71
11-05-2022,Chhatrapati_Shivaji_Intl._Airpo,45.83,179.72,68.89,37.36,106.26,13.16,7.07,1.02,34.18
11-06-2022,Chhatrapati_Shivaji_Intl._Airpo,57.21,207.55,111.42,31.84,143.26,11.71,8.96,1.41,29.13
11-07-2022,Chhatrapati_Shivaji_Intl._Airpo,60.51,228.88,113.92,38.21,152.14,9.03,8.98,1.52,28.7
11-08-2022,Chhatrapati_Shivaji_Intl._Airpo,62.4,228.79,117.06,36.99,154.05,13.31,10.21,1.62,29.54
11-09-2022,Chhatrapati_Shivaji_Intl._Airpo,67.92,251.5,86.33,48.59,134.91,10.46,9.8,1.54,30.58
11-10-2022,Chhatrapati_Shivaji_Intl._Airpo,57.45,204.33,77.35,42.36,119.71,10.76,9.77,1.38,31.29
11-11-2022,Chhatrapati_Shivaji_Intl._Airpo,44.91,168.62,60.64,41.79,102.43,8.51,7.65,0.94,34.44
11-12-2022,Chhatrapati_Shivaji_Intl._Airpo,50.04,179.24,51.51,45.26,96.77,8.03,7.04,0.9,37.23
11-13-2022,Chhatrapati_Shivaji_Intl._Airpo,52.48,185.27,51.59,41.11,92.7,7.69,6.62,0.92,38.99
11-14-2022,Chhatrapati_Shivaji_Intl._Airpo,67.43,224.17,69.78,53.01,122.79,6.76,7.55,1.34,36.73
11-15-2022,Chhatrapati_Shivaji_Intl._Airpo,79.58,261.86,101.95,48.59,150.53,11.38,10.32,1.89,33.79
11-16-2022,Chhatrapati_Shivaji_Intl._Airpo,64.57,231.04,110.74,46.81,157.55,8,11.15,1.73,30.07
11-17-2022,Chhatrapati_Shivaji_Intl._Airpo,52.29,195.87,88.44,42.62,131.07,8.87,9.69,1.22,31.68
11-18-2022,Chhatrapati_Shivaji_Intl._Airpo,33.47,136.09,59.75,39.32,99.07,7.87,7.3,0.88,37.84
11-19-2022,Chhatrapati_Shivaji_Intl._Airpo,39.2,156.3,57.48,40.71,98.2,8.01,6.49,1.03,38.6
11-20-2022,Chhatrapati_Shivaji_Intl._Airpo,38.38,147.1,39.78,43.01,82.78,7.91,6.05,0.96,40.58
11-21-2022,Chhatrapati_Shivaji_Intl._Airpo,42.52,164.49,37.12,52.87,89.99,7.79,2.9,1.01,40.23
11-22-2022,Chhatrapati_Shivaji_Intl._Airpo,58.75,212.44,56.19,58.44,114.62,9.24,1.7,1.46,35.51
11-23-2022,Chhatrapati_Shivaji_Intl._Airpo,65.12,239.34,64.4,54.82,119.23,8.75,5.82,1.56,36.69
11-24-2022,Chhatrapati_Shivaji_Intl._Airpo,76.77,276.91,98.6,56.38,154.98,8.7,8.05,1.93,30.44
11-25-2022,Chhatrapati_Shivaji_Intl._Airpo,76.4,270.59,91.53,55.55,147.08,8.79,8.04,1.9,30.17
11-26-2022,Chhatrapati_Shivaji_Intl._Airpo,83.18,274.39,75.92,55.94,131.86,9.77,8.63,1.88,30.74
11-27-2022,Chhatrapati_Shivaji_Intl._Airpo,75.3,251.05,87.96,48.15,136.11,6.88,9.19,1.94,30.24
11-28-2022,Chhatrapati_Shivaji_Intl._Airpo,55.88,214.07,119.09,36.84,155.93,6.97,9.66,1.87,26.98
11-29-2022,Chhatrapati_Shivaji_Intl._Airpo,61.92,218.41,98.14,48.08,146.22,10.88,9.6,1.87,28.29
11-30-2022,Chhatrapati_Shivaji_Intl._Airpo,69.28,240.28,85.19,49.11,134.3,11.76,7.82,1.79,31.75
12-01-2022,Chhatrapati_Shivaji_Intl._Airpo,87.74,297.23,65,59.74,124.74,12.37,7.13,1.88,32.82
12-02-2022,Chhatrapati_Shivaji_Intl._Airpo,75,263.96,74.18,54.58,128.76,13.89,4.46,1.81,31.74
12-03-2022,Chhatrapati_Shivaji_Intl._Airpo,75.18,257.46,108.89,48.94,157.84,12.5,8.91,2.01,31.47
12-04-2022,Chhatrapati_Shivaji_Intl._Airpo,80.23,252.37,97.28,48.82,146.1,9.28,8.17,1.98,29.19
12-05-2022,Chhatrapati_Shivaji_Intl._Airpo,91.02,286.4,74.5,48.09,122.6,12.78,8.23,2.18,26.88
12-06-2022,Chhatrapati_Shivaji_Intl._Airpo,88.33,274.46,81.59,36.13,117.72,17.16,7.43,1.97,28.04
12-07-2022,Chhatrapati_Shivaji_Intl._Airpo,90.23,281.73,101.56,34.29,135.85,17.9,7.78,1.88,28.34
