Timestamp,Year,Month,Day,Station,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),NO (µg/m³),NOx (ppb),NH3 (µg/m³),AQI 
10-Mar-22,2022,3,10,Malad west Mumbai IITm,92.67,190.37,5.41,8.29,1.68,28.71,11.96,20.08,6.1,160.2466667
11-Mar-22,2022,3,11,Malad west Mumbai IITm,88.55,185.63,5.41,10.06,1.46,33.39,12.14,21.62,6.07,157.0866667
12-Mar-22,2022,3,12,Malad west Mumbai IITm,61.5,121.6,5.25,13.83,0.85,36.4,12.69,25.26,6.16,114.4
13-Mar-22,2022,3,13,Malad west Mumbai IITm,58.39,165.94,6.03,13.98,1.19,18.24,13.91,26.63,6.23,143.96
14-Mar-22,2022,3,14,Malad west Mumbai IITm,67.09,174.21,7.02,13.77,1.14,24.43,15.6,28.33,6.28,149.4733333
15-Mar-22,2022,3,15,Malad west Mumbai IITm,76.43,169.46,5.19,13.96,1,37.55,12.69,25.45,6.25,146.3066667
16-Mar-22,2022,3,16,Malad west Mumbai IITm,62.78,155.89,6.17,12.7,1.03,29.26,14.3,26,6,137.26
17-Mar-22,2022,3,17,Malad west Mumbai IITm,66.83,148.81,5.14,8.898795181,1.03,31.45,12.33698795,20.93759036,6.09686747,132.54
18-Mar-22,2022,3,18,Malad west Mumbai IITm,63.45,128.2,4.5,8.898795181,1.02,33.87,12.33698795,20.93759036,6.09686747,118.8
19-Mar-22,2022,3,19,Malad west Mumbai IITm,38.04,118.56,5.29,8.898795181,1.21,15.12,12.33698795,20.93759036,6.09686747,112.3733333
20-Mar-22,2022,3,20,Malad west Mumbai IITm,30.52,152.72,4.28,8.898795181,1.08,9.14,12.33698795,20.93759036,6.09686747,135.1466667
21-Mar-22,2022,3,21,Malad west Mumbai IITm,30.04,154.99,4.93,8.898795181,1.01,16.46,12.33698795,20.93759036,6.09686747,136.66
22-Mar-22,2022,3,22,Malad west Mumbai IITm,44.89,130.96,5.07,13.65,0.81,21.88,12.66,25.26,5.83,120.64
23-Mar-22,2022,3,23,Malad west Mumbai IITm,52.22,145.16,5.11,14.64,0.56,21.88,13.97,27.43,6.35,130.1066667
24-Mar-22,2022,3,24,Malad west Mumbai IITm,59.26,166.43,4.97,15.93,0.65,24.52,13.68,28.62,6.2,144.2866667
25-Mar-22,2022,3,25,Malad west Mumbai IITm,35.19,116.43,5.79,14.68,0.73,16.39,14.31,27.99,6.16,110.9533333
26-Mar-22,2022,3,26,Malad west Mumbai IITm,26.47,122.46,5.13,14.52,0.89,12.42,12.65,26.17,6.03,114.9733333
27-Mar-22,2022,3,27,Malad west Mumbai IITm,24.35,122.05,5.15,14.24,0.82,11.53,12.55,25.79,6.06,114.7
28-Mar-22,2022,3,28,Malad west Mumbai IITm,31.45,136.79,5.23,13.96,0.93,11.18,13.09,26.04,6.08,124.5266667
29-Mar-22,2022,3,29,Malad west Mumbai IITm,32.89,136.92,5.76,13.63,0.87,12.05,14.26,26.89,5.99,124.6133333
30-Mar-22,2022,3,30,Malad west Mumbai IITm,28.4,137.24,5.81,13.74,0.78,10.38,13.11,25.86,6.01,124.8266667
31-Mar-22,2022,3,31,Malad west Mumbai IITm,33.5,135.93,5.59,13.79,0.79,10.03,14.35,27.14,6.06,123.9533333
01-Apr-22,2022,4,1,Malad west Mumbai IITm,42.83,268.59,5.3,13.72,0.61,9.28,12.81,25.56,6.02,218.59
02-Apr-22,2022,4,2,Malad west Mumbai IITm,32.5,225.55,5.25,14.36,0.67,12.49876923,12.56,25.92,5.98,183.7
03-Apr-22,2022,4,3,Malad west Mumbai IITm,29.08,182.87,4.87,13.7,0.54,12.49876923,12.35,25.06,5.98,155.2466667
04-Apr-22,2022,4,4,Malad west Mumbai IITm,27.28,153.91,5.16,14.14,0.68,12.49876923,12.71,25.85,6.04,135.94
05-Apr-22,2022,4,5,Malad west Mumbai IITm,27.2,132.43,5.05,13.77,0.84,12.49876923,13.47,26.23,6.04,121.62
06-Apr-22,2022,4,6,Malad west Mumbai IITm,26.8,133.51,10.46,13.68,0.86,12.49876923,13.14,25.82,6.04,122.34
07-Apr-22,2022,4,7,Malad west Mumbai IITm,36.91,153.49,9.1,13.93,0.88,12.49876923,12.8,25.73,6.03,135.66
08-Apr-22,2022,4,8,Malad west Mumbai IITm,38.48,162.14,6,14.22,0.89,12.49876923,13.16,26.38,6,141.4266667
09-Apr-22,2022,4,9,Malad west Mumbai IITm,6.9,125.4317568,3.300597015,14.19,0.81,12.49876923,13.07,26.26,6.07,116.9545045
10-Apr-22,2022,4,10,Malad west Mumbai IITm,5.54,125.4317568,3.300597015,13.54,0.75,12.49876923,13.25,25.79,5.98,116.9545045
11-Apr-22,2022,4,11,Malad west Mumbai IITm,7.67,125.4317568,3.300597015,13.82,0.67,12.49876923,13.46,26.28,5.99,116.9545045
12-Apr-22,2022,4,12,Malad west Mumbai IITm,5.96,125.4317568,3.300597015,14.24,0.63,12.49876923,14.55,27.8,6.02,116.9545045
13-Apr-22,2022,4,13,Malad west Mumbai IITm,6.4,125.4317568,3.300597015,14,0.59,12.49876923,14.17,27.17,6.02,116.9545045
14-Apr-22,2022,4,14,Malad west Mumbai IITm,6.88,125.4317568,3.300597015,13.51,0.79,12.49876923,13.54,26.05,6,116.9545045
15-Apr-22,2022,4,15,Malad west Mumbai IITm,6.51,125.4317568,3.300597015,13.64,0.73,12.49876923,12.88,25.52,5.94,116.9545045
16-Apr-22,2022,4,16,Malad west Mumbai IITm,6.52,125.4317568,3.300597015,13.63,0.7,12.49876923,13.72,26.35,6.04,116.9545045
17-Apr-22,2022,4,17,Malad west Mumbai IITm,6.59,125.4317568,3.300597015,13.51,0.7,12.49876923,13.4,25.91,5.94,116.9545045
18-Apr-22,2022,4,18,Malad west Mumbai IITm,14.89,79.43,3.300597015,13.01,0.74,17.93,14.5,26.51,6.03,79.43
19-Apr-22,2022,4,19,Malad west Mumbai IITm,24.87,90.95,3.300597015,13.14,0.84,14.63,12.58,24.73,5.97,90.95
20-Apr-22,2022,4,20,Malad west Mumbai IITm,24.67,97.31,1.37,13.33,0.88,19.68,13.12,25.45,6.04,97.31
21-Apr-22,2022,4,21,Malad west Mumbai IITm,53.49,120.12,1.41,14.42,0.73,41.63,13.1,26.52,6.06,113.4133333
22-Apr-22,2022,4,22,Malad west Mumbai IITm,57.55,163.87,1.46,14.76,1.01,48.33,12.92,26.68,6.09,142.58
23-Apr-22,2022,4,23,Malad west Mumbai IITm,49.41,232.91,1.79,14.45,1.05,34.18,12.34,25.79,6.05,188.6066667
24-Apr-22,2022,4,24,Malad west Mumbai IITm,33.98,130.46,1.23,13.84,0.99,21.46,12.54,25.38,6.05,120.3066667
25-Apr-22,2022,4,25,Malad west Mumbai IITm,42.46,118.48,2.9,14.24,0.72,35.77,13.14,26.37,6.1,112.32
26-Apr-22,2022,4,26,Malad west Mumbai IITm,30.52,104.74,2.42,13.61,0.75,20.01,14.11,26.73,6.06,103.16
27-Apr-22,2022,4,27,Malad west Mumbai IITm,22.34,76.11,1.67,13.42,0.6,25.43,12.89,25.31,6.05,76.11
28-Apr-22,2022,4,28,Malad west Mumbai IITm,32.15,117.91,2.3,14.17,1.04,23.88,13.49,26.65,6.11,111.94
29-Apr-22,2022,4,29,Malad west Mumbai IITm,30.13,124.67,1.79,13.42,1.03,15.61,12.91,25.33,6.05,116.4466667
30-Apr-22,2022,4,30,Malad west Mumbai IITm,29.29,131.53,2.37,13.24,0.99,11.11,12.84,25.09,6.06,121.02
01-May-22,2022,5,1,Malad west Mumbai IITm,21.82,301.83,3.300597015,11.89333333,1.23,12.49876923,9.7782,19.37078431,8.942916667,251.83
02-May-22,2022,5,2,Malad west Mumbai IITm,21.06,335.96,3.300597015,11.89333333,1.39,12.49876923,9.7782,19.37078431,8.942916667,285.96
03-May-22,2022,5,3,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
04-May-22,2022,5,4,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
05-May-22,2022,5,5,Malad west Mumbai IITm,20.16,127.2,2.81,13.68,0.88,11.49,8.09,20.69,5.8,118.1333333
06-May-22,2022,5,6,Malad west Mumbai IITm,27.09,156.46,3.1,13.38,0.85,12.38,8.66,21.04,5.84,137.64
07-May-22,2022,5,7,Malad west Mumbai IITm,29.46,230.25,3.4,13.3,0.69,17.49,9.67,21.9,5.9,186.8333333
08-May-22,2022,5,8,Malad west Mumbai IITm,19.03,164.07,3.14,13.49,0.58,17.16,9.97,22.27,6.04,142.7133333
09-May-22,2022,5,9,Malad west Mumbai IITm,16.9,125.84,3.14,12.88,0.53,15.27,10.66,22.3,6.05,117.2266667
10-May-22,2022,5,10,Malad west Mumbai IITm,22.14,112.91,3.29,13.11,0.49,16.28,10.48,22.31,5.88,108.6066667
11-May-22,2022,5,11,Malad west Mumbai IITm,21.64,130.8,3.07,13.37,0.61,12.96,10.12,22.22,6.07,120.5333333
12-May-22,2022,5,12,Malad west Mumbai IITm,13.32,137.59,3.08,11.89333333,0.61,12.38,9.7782,19.37078431,8.942916667,125.06
13-May-22,2022,5,13,Malad west Mumbai IITm,11.07,161.43,2.95,11.89333333,0.57,11.46,9.7782,19.37078431,8.942916667,140.9533333
14-May-22,2022,5,14,Malad west Mumbai IITm,7.04,179.35,3.17,11.89333333,0.63,9.73,9.7782,19.37078431,8.942916667,152.9
15-May-22,2022,5,15,Malad west Mumbai IITm,4.07,133.68,3.19,11.89333333,0.52,12.68,9.7782,19.37078431,8.942916667,122.4533333
16-May-22,2022,5,16,Malad west Mumbai IITm,5.41,147.39,2.98,11.89333333,0.51,13.43,9.7782,19.37078431,8.942916667,131.5933333
17-May-22,2022,5,17,Malad west Mumbai IITm,6.13,214.38,2.98,11.89333333,0.51,16.15,9.7782,19.37078431,8.942916667,176.2533333
18-May-22,2022,5,18,Malad west Mumbai IITm,13.02,313.47,2.97,11.89333333,0.4,20.99,9.7782,19.37078431,8.942916667,263.47
19-May-22,2022,5,19,Malad west Mumbai IITm,13.45,254.51,3.06,11.89333333,0.42,16.79,9.7782,19.37078431,8.942916667,204.51
20-May-22,2022,5,20,Malad west Mumbai IITm,11.25,169.54,4.33,11.89333333,0.26,13.98,9.7782,19.37078431,8.942916667,146.36
21-May-22,2022,5,21,Malad west Mumbai IITm,12.68,159.08,2.89,11.89333333,0.11,9.94,9.7782,19.37078431,8.942916667,139.3866667
22-May-22,2022,5,22,Malad west Mumbai IITm,7.42,140.6,3.15,11.89333333,0.26,7.97,9.7782,19.37078431,8.942916667,127.0666667
23-May-22,2022,5,23,Malad west Mumbai IITm,8.05,213.53,2.97,11.89333333,0.34,7.32,9.7782,19.37078431,8.942916667,175.6866667
24-May-22,2022,5,24,Malad west Mumbai IITm,6.07,109.5,3.95,11.89333333,0.25,9.99,9.7782,19.37078431,8.942916667,106.3333333
25-May-22,2022,5,25,Malad west Mumbai IITm,14.42,99.62,3.02,11.89333333,0.53,12.24,9.7782,19.37078431,8.942916667,99.62
26-May-22,2022,5,26,Malad west Mumbai IITm,16.3,125.28,3.28,11.89333333,1.44,10.64,9.7782,19.37078431,8.942916667,116.8533333
27-May-22,2022,5,27,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
28-May-22,2022,5,28,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
29-May-22,2022,5,29,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
30-May-22,2022,5,30,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
31-May-22,2022,5,31,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
01-Jun-22,2022,6,1,Malad west Mumbai IITm,19.24048193,125.4317568,3.300597015,11.89333333,0.878795181,12.49876923,9.7782,19.37078431,8.942916667,116.9545045
02-Jun-22,2022,6,2,Malad west Mumbai IITm,16.82,163.02,2.97,11.89333333,2.17,7.16,9.7782,19.37078431,8.942916667,142.0133333
03-Jun-22,2022,6,3,Malad west Mumbai IITm,13.28,116.46,2.92,11.89333333,1.63,10.37,9.7782,19.37078431,8.942916667,110.9733333
04-Jun-22,2022,6,4,Malad west Mumbai IITm,17.99,98.21,3.25,11.89333333,1.48,10.85,9.7782,19.37078431,8.942916667,98.21
05-Jun-22,2022,6,5,Malad west Mumbai IITm,13.27,86.7,3.06,11.89333333,1.55,11.27,9.7782,19.37078431,8.942916667,86.7
06-Jun-22,2022,6,6,Malad west Mumbai IITm,19.85,95.23,3.16,11.89333333,1.69,6.98,9.7782,19.37078431,8.942916667,95.23
07-Jun-22,2022,6,7,Malad west Mumbai IITm,14.86,83.34,3.03,11.89333333,1.78,7.22,9.7782,19.37078431,8.942916667,83.34
08-Jun-22,2022,6,8,Malad west Mumbai IITm,16.7,61.53,3.06,11.89333333,1.78,9.37,9.7782,19.37078431,8.942916667,61.53
09-Jun-22,2022,6,9,Malad west Mumbai IITm,20.52,223.8,3.24,11.89333333,1.96,9.36,9.7782,19.37078431,8.942916667,183
10-Jun-22,2022,6,10,Malad west Mumbai IITm,25.68,152.01,2.76,11.89333333,2.53,8.59,9.7782,19.37078431,8.942916667,135
11-Jun-22,2022,6,11,Malad west Mumbai IITm,20.1,162.43,3.33,11.89333333,1.96,4.22,9.7782,19.37078431,8.942916667,142
12-Jun-22,2022,6,12,Malad west Mumbai IITm,12.61,30.91,2.78,11.89333333,0.96,2.82,9.7782,19.37078431,8.942916667,31
13-Jun-22,2022,6,13,Malad west Mumbai IITm,14.69,39.49,2.92,11.89333333,0.93,5.6,9.7782,19.37078431,8.942916667,39
14-Jun-22,2022,6,14,Malad west Mumbai IITm,12.23,48.75,3.15,11.89333333,0.93,4.87,9.7782,19.37078431,8.942916667,49
15-Jun-22,2022,6,15,Malad west Mumbai IITm,15.39,46.77,2.9,11.89333333,0.99,5.02,9.7782,19.37078431,8.942916667,47
16-Jun-22,2022,6,16,Malad west Mumbai IITm,16.45,39.77,2.8,11.89333333,1.14,3.14,9.7782,19.37078431,8.942916667,40
17-Jun-22,2022,6,17,Malad west Mumbai IITm,18.15,53.49,3.300597015,11.89333333,1.19,3.46,0.01,0,8.942916667,53
18-Jun-22,2022,6,18,Malad west Mumbai IITm,16.55,53.21,3.300597015,11.89333333,0.92,4.02,0.01,0,8.942916667,53
19-Jun-22,2022,6,19,Malad west Mumbai IITm,14.63,32.71,3.300597015,11.89333333,0.91,3.46,9.7782,0,8.942916667,33
20-Jun-22,2022,6,20,Malad west Mumbai IITm,13.12,32.53,2.85,5,0.88,2.85,4.16,2.91,21.86,33
21-Jun-22,2022,6,21,Malad west Mumbai IITm,15.36,85.52,3.13,5.4,0.72,4.4,2.31,5.78,19.01,86
22-Jun-22,2022,6,22,Malad west Mumbai IITm,12.21,56.95,2.89,5.41,0.71,5.46,1.87,4.37,17.78,57
23-Jun-22,2022,6,23,Malad west Mumbai IITm,19.5,40.67,3.15,6.07,0.67,7.65,0.88,4.24,17.7,41
24-Jun-22,2022,6,24,Malad west Mumbai IITm,19.89,31.51,3.41,6.58,0.84,4.74,3.27,6.67,19.72,32
25-Jun-22,2022,6,25,Malad west Mumbai IITm,21.26,35.61,2.93,6.78,0.63,11.61,0.53,3.87,17.34,36
26-Jun-22,2022,6,26,Malad west Mumbai IITm,11.55,31.83,2.9,5.7,0.47,12.65,0.61,3.05,16.51,32
27-Jun-22,2022,6,27,Malad west Mumbai IITm,15.5,33.16,3.2,5.94,0.71,6.76,2.03,4.98,18.34,33
28-Jun-22,2022,6,28,Malad west Mumbai IITm,19.34,38.44,3.4,5.55,0.74,4.55,3.63,5.63,18.87,38
29-Jun-22,2022,6,29,Malad west Mumbai IITm,19.41,42.8,3.04,4.74,0.97,2.45,3.66,7.29,20.36,43
30-Jun-22,2022,6,30,Malad west Mumbai IITm,15.25,19.85,3.09,5.85,0.78,3.87,2.77,6.17,19.34,20
01-Jul-22,2022,7,1,Malad west Mumbai IITm,22.15,33.42,3.53,5.4,0.69,3.51,3.54,5.64,18.87,33
02-Jul-22,2022,7,2,Malad west Mumbai IITm,16.08,49.36,2.82,3.96,0.58,5.92,2.25,2.22,15.78,49
03-Jul-22,2022,7,3,Malad west Mumbai IITm,15.91,51.58,2.67,3.75,0.51,6.24,0.78,1.84,15.54,52
04-Jul-22,2022,7,4,Malad west Mumbai IITm,11.67,27.8,3.19,3.75,0.6,4.41,2.35,2.62,15.97,28
05-Jul-22,2022,7,5,Malad west Mumbai IITm,19.7,25.41,3.83,4.31,0.6,6.3,2.83,3.03,16.63,25
06-Jul-22,2022,7,6,Malad west Mumbai IITm,16.35,26.75,2.99,3.93,0.56,7.12,2.95,3.71,16.55,27
07-Jul-22,2022,7,7,Malad west Mumbai IITm,13.45,33.63,3.3,3,0.33,8.84,1.16,0.66,13.73,34
08-Jul-22,2022,7,8,Malad west Mumbai IITm,13.77,43.65,2.97,3.25,0.3,7.76,1.4,0.34,13.86,44
09-Jul-22,2022,7,9,Malad west Mumbai IITm,11.06,37.51,2.82,2.61,0.18,8.75,9.39,0.14,7.53,38
10-Jul-22,2022,7,10,Malad west Mumbai IITm,12.78,38.12,2.99,2.52,0.19,10.39,0.25,0.07,2.68,38
11-Jul-22,2022,7,11,Malad west Mumbai IITm,13.17,36.04,2.92,1.95,0.07,13.07,0.12,0.01,1.87,36
12-Jul-22,2022,7,12,Malad west Mumbai IITm,12.89611111,41.02714286,3.201208791,5.136483516,0.894835165,7.352197802,2.391538462,6.998131868,10.07032967,41
13-Jul-22,2022,7,13,Malad west Mumbai IITm,11.09,32.59,3.05,5.92,0.42,9.59,3.51,9.43,7.82,33
14-Jul-22,2022,7,14,Malad west Mumbai IITm,13.52,33.78,3.2,4.74,0.28,12.84,2.4,7.03,7.89,34
15-Jul-22,2022,7,15,Malad west Mumbai IITm,14.37,35.98,2.97,5.66,0.4,11.6,4.4,10.01,7.81,36
16-Jul-22,2022,7,16,Malad west Mumbai IITm,12.03,38.46,3.25,6.01,0.45,9.39,5.03,11.02,7.83,38
17-Jul-22,2022,7,17,Malad west Mumbai IITm,13.4,38.04,2.88,5.24,0.44,8.03,4.72,9.97,7.82,38
18-Jul-22,2022,7,18,Malad west Mumbai IITm,9.47,35.18,3.3,5.37,0.4,9.24,4.27,9.66,7.81,35
19-Jul-22,2022,7,19,Malad west Mumbai IITm,14.91,41.22,3.03,4.63,0.35,11.09,1.99,6.59,7.91,41
20-Jul-22,2022,7,20,Malad west Mumbai IITm,11.43,31.4,3.57,4.9,0.38,10.64,3.08,7.94,7.86,31
21-Jul-22,2022,7,21,Malad west Mumbai IITm,14.89,32.09,3.14,5.04,0.32,9.91,2.52,7.49,7.88,32
22-Jul-22,2022,7,22,Malad west Mumbai IITm,12.89611111,33.46,3.11,4.82,0.26,9.98,2.43,7.24,7.84,33
23-Jul-22,2022,7,23,Malad west Mumbai IITm,0.71,37.63,3.16,5.63,0.12,11.82,1.19,6.77,7.85,38
24-Jul-22,2022,7,24,Malad west Mumbai IITm,1.06,31.46,3.6,6.59,0.36,10.77,2,8.51,7.89,31
25-Jul-22,2022,7,25,Malad west Mumbai IITm,0.58,32.3,2.98,7.06,0.73,9.32,3.1,10.15,7.85,32
26-Jul-22,2022,7,26,Malad west Mumbai IITm,7.48,45.27,3.49,7.62,0.83,10.05,4.7,12.32,7.9,45
27-Jul-22,2022,7,27,Malad west Mumbai IITm,11.02,26.19,3.35,8.19,1.23,6.44,6.27,14.46,7.76,26
28-Jul-22,2022,7,28,Malad west Mumbai IITm,11.65,46.12,3.38,8.59,1.29,11.02,6.86,15.36,7.77,46
29-Jul-22,2022,7,29,Malad west Mumbai IITm,10.48,25.51,3.5,6.03,1.07,9.19,1.91,7.92,7.85,26
30-Jul-22,2022,7,30,Malad west Mumbai IITm,10.77,27.93,3.23,5.21,1.02,10.01,1.33,6.48,7.86,28
31-Jul-22,2022,7,31,Malad west Mumbai IITm,11.2,30.52,2.92,5.05,0.95,12.16,0.71,5.72,7.85,31
01-Aug-22,2022,8,1,Malad west Mumbai IITm,12.8,26.56,3.05,5.29,0.92,10.39,1.34,6.5,7.93,27
02-Aug-22,2022,8,2,Malad west Mumbai IITm,10.04,25.66,3.02,5.04,0.94,11.05,1.04,6.01,7.89,26
03-Aug-22,2022,8,3,Malad west Mumbai IITm,11.08,20.27,2.77,5.87,1.05,9.16,2.49,8.19,7.81,20
04-Aug-22,2022,8,4,Malad west Mumbai IITm,12.89611111,19.95,3.1,5.97,1.1,7.43,2.06,7.91,7.85,20
05-Aug-22,2022,8,5,Malad west Mumbai IITm,12.89611111,17.58,3.15,7.26,1.3,5.7,5.55,12.81,7.85,18
06-Aug-22,2022,8,6,Malad west Mumbai IITm,12.89611111,18.71,3.11,7.77,1.29,6.31,5.43,13.19,7.82,19
07-Aug-22,2022,8,7,Malad west Mumbai IITm,12.89611111,12.52,2.76,8.93,1.23,6.71,4.66,13.59,7.76,13
08-Aug-22,2022,8,8,Malad west Mumbai IITm,12.89611111,8.8,3.13,9.72,1.27,4.18,6.56,16.19,7.74,9
09-Aug-22,2022,8,9,Malad west Mumbai IITm,10,16.3,2.9,7.06,0.78,5.17,2.29,9.15,7.82,16
10-Aug-22,2022,8,10,Malad west Mumbai IITm,10.61,17.87,3.01,7.34,0.57,3.87,3.2,10.41,7.82,18
11-Aug-22,2022,8,11,Malad west Mumbai IITm,10.96,18.42,3.01,6.76,0.54,4.84,3.55,10.09,7.72,18
12-Aug-22,2022,8,12,Malad west Mumbai IITm,10.69,45.6,3.11,7.08,0.42,3.78,4.25,11.34,7.78,46
13-Aug-22,2022,8,13,Malad west Mumbai IITm,11.22,90.6,2.89,6.92,0.59,5.53,4.11,11.03,7.84,91
14-Aug-22,2022,8,14,Malad west Mumbai IITm,11.19,109.01,2.85,7.5,0.9,5.42,3.69,11.13,7.86,106
15-Aug-22,2022,8,15,Malad west Mumbai IITm,10.5,96.38,2.98,6.62,0.84,4.11,2.78,9.36,7.77,96
16-Aug-22,2022,8,16,Malad west Mumbai IITm,10.32,112.08,2.97,9.74,0.89,3.63,3.33,12.98,9.6,108
17-Aug-22,2022,8,17,Malad west Mumbai IITm,1.08,31.48,2.96,14.72,1,2.17,3.3,18.01,15.86,31
18-Aug-22,2022,8,18,Malad west Mumbai IITm,9.1,45.8,2.95,12.02,1,3.33,2.7,14.71,16.2,46
19-Aug-22,2022,8,19,Malad west Mumbai IITm,6.75,39.18,3.04,9.95,0.87,3.87,1.68,11.65,15.29,39
20-Aug-22,2022,8,20,Malad west Mumbai IITm,12.89611111,23.32,3.01,9.69,0.96,2.36,2.01,11.69,16.36,23
21-Aug-22,2022,8,21,Malad west Mumbai IITm,12.89611111,26.71,2.97,8.68,0.76,3.83,1.31,9.93,15.57,27
22-Aug-22,2022,8,22,Malad west Mumbai IITm,12.89611111,31.28,2.88,9.18,0.48,4.34,0.75,9.93,14.86,31
23-Aug-22,2022,8,23,Malad west Mumbai IITm,3.67,50.97,2.96,9.26,0.09,4.31,1.32,10.56,17.59,51
24-Aug-22,2022,8,24,Malad west Mumbai IITm,5.52,35.53,3.03,8.8,0.55,3.18,1.54,10.32,17.52,36
25-Aug-22,2022,8,25,Malad west Mumbai IITm,10.27,31.18,3.01,8.89,1,5.1,1.43,10.32,18.22,31
26-Aug-22,2022,8,26,Malad west Mumbai IITm,10.44,39.63,3.11,8.26,1.01,6.65,1.26,9.52,18.61,40
27-Aug-22,2022,8,27,Malad west Mumbai IITm,11.29,56.56,3.58,7.82,0.91,9.57,0.91,8.65,18,57
28-Aug-22,2022,8,28,Malad west Mumbai IITm,10.64,44.25,3,7.43,0.86,9.2,0.93,8.35,17.62,44
29-Aug-22,2022,8,29,Malad west Mumbai IITm,10.62,48.65,3.38,7.84,1.25,8.89,1.47,9.29,18.66,49
30-Aug-22,2022,8,30,Malad west Mumbai IITm,11.63,57.42,3.29,7.37,1.21,9.98,0.93,8.27,17.71,57
31-Aug-22,2022,8,31,Malad west Mumbai IITm,10.94,49.16,2.87,6.31,1.18,15.23,0.42,6.71,15.89,49
01-Sep-22,2022,9,1,Malad west Mumbai IITm,12.85,28.72,2.75,7.56,1.08,10.85,1.07,8.59,18.28,29
02-Sep-22,2022,9,2,Malad west Mumbai IITm,12.89611111,58.58,3.33,2.02,1,22.52,0.16,2.04,7.86,59
03-Sep-22,2022,9,3,Malad west Mumbai IITm,12.89611111,54,3.01,1.99,1.11,12.94,0.16,2.02,7.86,54
04-Sep-22,2022,9,4,Malad west Mumbai IITm,12.89611111,36.24,2.88,1.99,1.2,1.57,0.14,2,7.88,36
05-Sep-22,2022,9,5,Malad west Mumbai IITm,12.89611111,31.24,3.28,1.99,1.88,4.08,0.15,2.01,7.91,31
06-Sep-22,2022,9,6,Malad west Mumbai IITm,14.45,34.29,2.59,2,2.22,4.09,0.72,2.47,7.94,34
07-Sep-22,2022,9,7,Malad west Mumbai IITm,25.1,51.48,3.3,2.05,2.29,7.65,1.93,3.98,7.94,51
08-Sep-22,2022,9,8,Malad west Mumbai IITm,22.06,44.09,2.8,2.01,2.36,5.02,1.92,3.93,7.94,44
09-Sep-22,2022,9,9,Malad west Mumbai IITm,21.9,64.01,2.92,2.09,2.42,10.23,1.9,4,7.91,64
10-Sep-22,2022,9,10,Malad west Mumbai IITm,23.76,53.55,2.72,2.03,2.82,6.02,2.05,4.08,7.94,54
11-Sep-22,2022,9,11,Malad west Mumbai IITm,16.92,42.57,3.35,2.03,2.59,3.74,2.09,4.12,7.96,43
12-Sep-22,2022,9,12,Malad west Mumbai IITm,15.8,36,3.23,2.02,2.51,1.73,1.94,3.96,7.92,36
13-Sep-22,2022,9,13,Malad west Mumbai IITm,16.18,27.04,3.05,2.02,2.1,1.65,2.02,4.04,7.91,27
14-Sep-22,2022,9,14,Malad west Mumbai IITm,13.94,17.94,2.85,2,1.12,2.62,1.98,3.98,7.92,18
15-Sep-22,2022,9,15,Malad west Mumbai IITm,13.93,78.24,3.08,2.02,0.75,4.25,1.96,3.98,7.9,78
16-Sep-22,2022,9,16,Malad west Mumbai IITm,13.92,99.33,3.56,1.99,0.59,3.97,1.89,3.88,7.92,99
17-Sep-22,2022,9,17,Malad west Mumbai IITm,13.5,42.86,2.83,2,0.69,4.78,1.97,3.97,7.91,43
18-Sep-22,2022,9,18,Malad west Mumbai IITm,14.76,39.3,3.18,1.98,0.54,3.92,2.09,4.08,7.89,39
19-Sep-22,2022,9,19,Malad west Mumbai IITm,19.54,39.38,3.46,2.01,0.7,4.78,1.97,3.97,7.91,39
20-Sep-22,2022,9,20,Malad west Mumbai IITm,22.2,41.7,4.01,1.97,0.52,6.57,2,3.97,7.92,42
21-Sep-22,2022,9,21,Malad west Mumbai IITm,18.63,42.05,3.76,1.98,1.67,6.08,2,3.98,7.92,42
22-Sep-22,2022,9,22,Malad west Mumbai IITm,18.51,44.39,3.16,1.99,1.47,6,1.98,3.97,7.9,44
23-Sep-22,2022,9,23,Malad west Mumbai IITm,22.52,52.37,3.94,1.99,0.64,8.71,1.87,3.86,7.87,52
24-Sep-22,2022,9,24,Malad west Mumbai IITm,20.54,54.8,4.27,1.99,0.5,8.22,2.03,4.02,7.88,55
