Timestamp,Year,Month,Day,Station,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),NO (µg/m³),NOx (ppb),NH3 (µg/m³),AQI,AQI_Category
31-May-21,2021,5,31,siddarth nagar worli MUmbai IIT M,15.9,23.75,5.15,13.18,0.08,19.61,6.15,7.01,1.01,24,Good
01-Jun-21,2021,6,1,siddarth nagar worli MUmbai IIT M,13.93,20.98,4.4,12.64,0.14,28.46,6.07,6.98,1,21,Good
02-Jun-21,2021,6,2,siddarth nagar worli MUmbai IIT M,10.17,14.99,6,2.36,0.17,18.03,5,7.01,1.03,15,Good
03-Jun-21,2021,6,3,siddarth nagar worli MUmbai IIT M,11.11,16.37,7,2.48,0.18,52.92,5.07,7.03,1.04,16,Good
04-Jun-21,2021,6,4,siddarth nagar worli MUmbai IIT M,13.05,19.56,7.29,2.12,0.16,20.24,5.03,7.02,1.05,20,Good
05-Jun-21,2021,6,5,siddarth nagar worli MUmbai IIT M,12.8,19.09,3.05,13.02,0.14,25.83,5.03,6.99,1.03,19,Good
06-Jun-21,2021,6,6,siddarth nagar worli MUmbai IIT M,9.78,14.51,2.99,13.04,0.05,55.83,6.15,7,1.03,15,Good
07-Jun-21,2021,6,7,siddarth nagar worli MUmbai IIT M,7.38,10.82,7.04,12.83,0.04,41.86,6.12,7.01,1.01,11,Good
08-Jun-21,2021,6,8,siddarth nagar worli MUmbai IIT M,4.8,7.05,3.32,2.37,0.12,18.04,5.06,7.03,1.03,7,Good
09-Jun-21,2021,6,9,siddarth nagar worli MUmbai IIT M,7.09,10.01,3.2,12.88,0.03,24.64,6.2,7.04,1.06,10,Good
10-Jun-21,2021,6,10,siddarth nagar worli MUmbai IIT M,7.66,10.71,12.13,13.18,0,26.63,6.16,7.01,1.02,11,Good
11-Jun-21,2021,6,11,siddarth nagar worli MUmbai IIT M,9.53,13.44,3.61,13.17,0,37.41,6.17,7,1.02,13,Good
12-Jun-21,2021,6,12,siddarth nagar worli MUmbai IIT M,8.77,12.41,13.1,12.67,0,49.25,6.11,6.99,1.02,12,Good
13-Jun-21,2021,6,13,siddarth nagar worli MUmbai IIT M,16.52,24.13,2.17,2.35,0,23.43,5.02,6.97,1,24,Good
14-Jun-21,2021,6,14,siddarth nagar worli MUmbai IIT M,30.56,46.06,1.48,2.35,0,22.02,5.06,7.02,1.03,46,Good
15-Jun-21,2021,6,15,siddarth nagar worli MUmbai IIT M,16.71,24.73,5.11,13.2,0,43.98,6.18,7.02,1.01,25,Good
16-Jun-21,2021,6,16,siddarth nagar worli MUmbai IIT M,10.9,15.96,1.9,12.69,0,29.61,6.13,7,1.01,16,Good
17-Jun-21,2021,6,17,siddarth nagar worli MUmbai IIT M,49.36,70.59,2.64,13.1,0,48.2,6.12,6.97,1.01,71,Satisfactory
18-Jun-21,2021,6,18,siddarth nagar worli MUmbai IIT M,49.09,71.9,1.65,12.86,0,42.59,6.16,7.03,1.03,72,Satisfactory
19-Jun-21,2021,6,19,siddarth nagar worli MUmbai IIT M,24.99,36.34,3.96,12.75,0,48.62,6.1,6.97,1.01,36,Good
20-Jun-21,2021,6,20,siddarth nagar worli MUmbai IIT M,70.14,104.6,2.37,13.07,0,49.18,6.16,7.01,1.02,103,Moderate
21-Jun-21,2021,6,21,siddarth nagar worli MUmbai IIT M,57.08,85.95,7.07,2.37,0,19.71,5.07,7.05,1.03,86,Satisfactory
22-Jun-21,2021,6,22,siddarth nagar worli MUmbai IIT M,36.23,55.25,3.68,13.19,0,40.67,6.16,7.02,1,55,Satisfactory
23-Jun-21,2021,6,23,siddarth nagar worli MUmbai IIT M,35.6,54.31,5.95,12.99,0,43.17,6.12,6.97,1.02,54,Satisfactory
24-Jun-21,2021,6,24,siddarth nagar worli MUmbai IIT M,27.04,40.89,2.65,13.27,0,47.99,6.23,7.06,1.06,41,Good
25-Jun-21,2021,6,25,siddarth nagar worli MUmbai IIT M,11.08,15.98,3.44,2.47,0,20.81,6.19,7.02,1.02,16,Good
26-Jun-21,2021,6,26,siddarth nagar worli MUmbai IIT M,22.85,34.33,15.04,13.07,0,41.85,6.18,7.01,1.03,34,Good
27-Jun-21,2021,6,27,siddarth nagar worli MUmbai IIT M,14.09,21.17,5.08,13.15,0,18.55,6.14,6.99,1.04,21,Good
28-Jun-21,2021,6,28,siddarth nagar worli MUmbai IIT M,12.4,18.4,1.96,13.15,0.01,21.93,5.04,6.99,1,18,Good
29-Jun-21,2021,6,29,siddarth nagar worli MUmbai IIT M,6.27,9.29,4.59,1.97,0.05,18.11,5.96,6.18,0.98,9,Good
30-Jun-21,2021,6,30,siddarth nagar worli MUmbai IIT M,8.41,12.56,1.56,1.99,0.01,20.38,6.15,7,1.02,13,Good
01-Jul-21,2021,7,1,siddarth nagar worli MUmbai IIT M,15.4,23.28,2.68,1.98,0,39,5.08,7.03,1.04,23,Good
02-Jul-21,2021,7,2,siddarth nagar worli MUmbai IIT M,16.55,24.61,9.32,1.99,0,20.56,5.01,7.01,1.02,25,Good
03-Jul-21,2021,7,3,siddarth nagar worli MUmbai IIT M,17.97,26.53,0.46,13.1,0,37.8,6.15,7.03,1.04,27,Good
04-Jul-21,2021,7,4,siddarth nagar worli MUmbai IIT M,20.07,29.38,1.5,2.34,0,21.66,5.01,6.98,1.01,29,Good
05-Jul-21,2021,7,5,siddarth nagar worli MUmbai IIT M,24.12,36.12,1.08,1.99,0,22.04,5.01,6.99,1.03,36,Good
06-Jul-21,2021,7,6,siddarth nagar worli MUmbai IIT M,26.5,40.34,1.43,13.18,0,42.09,6.13,7.01,1.04,40,Good
07-Jul-21,2021,7,7,siddarth nagar worli MUmbai IIT M,25.13,37.92,3.91,13.19,0,19.67,5.03,7.02,1.03,38,Good
08-Jul-21,2021,7,8,siddarth nagar worli MUmbai IIT M,17.15,25.36,3.98,2.35,0,19.44,5.06,7.04,1.04,25,Good
09-Jul-21,2021,7,9,siddarth nagar worli MUmbai IIT M,13.71,20.1,3.75,13.12,0.03,17.41,6.12,6.98,1.01,20,Good
10-Jul-21,2021,7,10,siddarth nagar worli MUmbai IIT M,21.59,34.34,6.79,12.9,0.42,6,6,6.86,0.86,34,Good
11-Jul-21,2021,7,11,siddarth nagar worli MUmbai IIT M,13.62,19.47,2.46,16.34,0.3,18.5,6.64,8.7,1.18,19,Good
12-Jul-21,2021,7,12,siddarth nagar worli MUmbai IIT M,120.67,217.77,6.79,15.9,0.06,34.38,6.33,8.73,1.13,179,Moderate
13-Jul-21,2021,7,13,siddarth nagar worli MUmbai IIT M,131.98,239.85,6.79,3.36,0.06,18.11,5.09,8.27,1.11,193,Moderate
14-Jul-21,2021,7,14,siddarth nagar worli MUmbai IIT M,9.85,14.26,6.79,13.96,0.12,24.93,5.95,8.79,3.85,14,Good
15-Jul-21,2021,7,15,siddarth nagar worli MUmbai IIT M,13.49,18.71,0.52,13.96,0.11,32.22,5.95,0,3.85,19,Good
16-Jul-21,2021,7,16,siddarth nagar worli MUmbai IIT M,21.1,29.75,2.05,13.96,0.1,45.32,5.95,8.79,3.85,30,Good
17-Jul-21,2021,7,17,siddarth nagar worli MUmbai IIT M,11.19,15.78,1.88,13.96,0.13,51.52,5.95,8.79,3.85,16,Good
18-Jul-21,2021,7,18,siddarth nagar worli MUmbai IIT M,22.79,32.73,2.55,13.96,0.14,30.8,5.95,8.79,3.85,33,Good
19-Jul-21,2021,7,19,siddarth nagar worli MUmbai IIT M,22.01,32,1.33,27.65,0.14,30.55,5.08,15.08,14.82,32,Good
20-Jul-21,2021,7,20,siddarth nagar worli MUmbai IIT M,22.75,34.22,2.2,10.63,0.15,27.08,5.04,15.01,15,34,Good
21-Jul-21,2021,7,21,siddarth nagar worli MUmbai IIT M,22.32,32.68,1.29,28.09,0.17,20.18,6.13,14.94,15.02,33,Good
22-Jul-21,2021,7,22,siddarth nagar worli MUmbai IIT M,27.77,41.55,6.79,10.78,0.19,40.89,5.07,15.03,14.95,42,Good
23-Jul-21,2021,7,23,siddarth nagar worli MUmbai IIT M,14.16,21.14,6.79,28.18,0.21,43.17,6.16,14.99,14.98,21,Good
24-Jul-21,2021,7,24,siddarth nagar worli MUmbai IIT M,3.64,5.14,6.79,28.15,0.23,25.77,6.12,14.97,14.87,5,Good
25-Jul-21,2021,7,25,siddarth nagar worli MUmbai IIT M,5.44,7.75,6.79,28.22,0.27,47.78,6.15,15.01,15.03,8,Good
26-Jul-21,2021,7,26,siddarth nagar worli MUmbai IIT M,5.68,8.03,0.19,28.27,0.25,19.23,6.18,15.04,15.03,8,Good
27-Jul-21,2021,7,27,siddarth nagar worli MUmbai IIT M,14.4,20.41,0.3,28.33,0.28,44.69,6.15,15.07,15.02,20,Good
28-Jul-21,2021,7,28,siddarth nagar worli MUmbai IIT M,24.77,35.08,1.83,28.04,0.33,53.03,6.16,14.91,15.04,35,Good
29-Jul-21,2021,7,29,siddarth nagar worli MUmbai IIT M,24.3,34.61,1.88,27.95,0.31,50.94,6.13,14.87,14.97,35,Good
30-Jul-21,2021,7,30,siddarth nagar worli MUmbai IIT M,23.15,34.08,5.33,27.66,0.33,48.57,6.16,15.02,14.92,34,Good
31-Jul-21,2021,7,31,siddarth nagar worli MUmbai IIT M,20.81,30.62,4.56,28.32,0.29,40.06,6.15,15.06,15.11,31,Good
01-Aug-21,2021,8,1,siddarth nagar worli MUmbai IIT M,19.14,28.48,11.6,28.1,0.33,41.16,6.12,14.95,15.06,28,Good
02-Aug-21,2021,8,2,siddarth nagar worli MUmbai IIT M,16.06,24.26,6.27,10.6,0.3,42.02,5.03,15.02,14.92,24,Good
03-Aug-21,2021,8,3,siddarth nagar worli MUmbai IIT M,13.39,20.09,12.64,10.57,0.3,20.95,5.02,15.08,14.98,20,Good
04-Aug-21,2021,8,4,siddarth nagar worli MUmbai IIT M,18.82,28.32,10.65,28.27,0.33,37.2,5,14.79,14.88,28,Good
05-Aug-21,2021,8,5,siddarth nagar worli MUmbai IIT M,19.94,30.25,6.15,13.12,0.32,19.6,6.05,7.56,0.9,30,Good
06-Aug-21,2021,8,6,siddarth nagar worli MUmbai IIT M,20.39,31.58,9.45,2.82,0.34,18.11,5.1,7.51,0.95,32,Good
07-Aug-21,2021,8,7,siddarth nagar worli MUmbai IIT M,24.3,37.53,9.46,2.97,0.41,17.86,6.13,7.34,0.95,38,Good
08-Aug-21,2021,8,8,siddarth nagar worli MUmbai IIT M,21.26,32.91,3.92,2.5,0.42,19.76,6.21,7.43,1.01,33,Good
09-Aug-21,2021,8,9,siddarth nagar worli MUmbai IIT M,17.43,26.6,4.8,2.39,0.49,17.93,5.02,7.4,0.99,27,Good
10-Aug-21,2021,8,10,siddarth nagar worli MUmbai IIT M,15.35,23.54,3.77,13.96,0.52,40.45,6.25,7.43,1.01,24,Good
11-Aug-21,2021,8,11,siddarth nagar worli MUmbai IIT M,10.19,15.56,3.92,13.87,0.59,38.45,6.22,7.38,1,16,Good
12-Aug-21,2021,8,12,siddarth nagar worli MUmbai IIT M,17.2,26.49,4.26,13.81,0.61,37.53,6.23,7.35,1.02,26,Good
13-Aug-21,2021,8,13,siddarth nagar worli MUmbai IIT M,13.38,20.67,5.5,13.7,0.53,38.02,6.17,7.29,0.98,21,Good
14-Aug-21,2021,8,14,siddarth nagar worli MUmbai IIT M,13.83,20.62,4.73,13.4,0.62,38.44,6.25,7.32,1.01,21,Good
15-Aug-21,2021,8,15,siddarth nagar worli MUmbai IIT M,12.8,19.98,7.97,13.77,0.56,36.71,6.22,7.32,1.03,20,Good
16-Aug-21,2021,8,16,siddarth nagar worli MUmbai IIT M,13.6,21.61,3.33,14.33,0.7,25.16,6.41,7.62,1.27,22,Good
17-Aug-21,2021,8,17,siddarth nagar worli MUmbai IIT M,14.4,22.09,5.09,14.17,0.66,25.96,6.33,7.54,1.22,22,Good
18-Aug-21,2021,8,18,siddarth nagar worli MUmbai IIT M,9.21,13.92,5.02,14.28,0.77,24.78,6.43,7.59,1.27,14,Good
19-Aug-21,2021,8,19,siddarth nagar worli MUmbai IIT M,8.46,12.95,4.84,14.07,0.62,26.29,6.31,7.49,1.14,13,Good
20-Aug-21,2021,8,20,siddarth nagar worli MUmbai IIT M,7.21,10.92,3.57,13.74,0.65,13.67,6.34,7.5,1.2,11,Good
21-Aug-21,2021,8,21,siddarth nagar worli MUmbai IIT M,5.6,9.15,3.7,13.75,0.58,38.38,6.18,7.31,1.03,9,Good
22-Aug-21,2021,8,22,siddarth nagar worli MUmbai IIT M,9.57,14.78,2.94,14.13,0.81,20.82,6.36,7.52,1.19,15,Good
23-Aug-21,2021,8,23,siddarth nagar worli MUmbai IIT M,14.74,23.12,3.31,14.11,0.69,20.41,6.33,7.51,1.11,23,Good
24-Aug-21,2021,8,24,siddarth nagar worli MUmbai IIT M,9.04,13.85,4.19,14.03,0.7,20.19,6.27,7.46,1.13,14,Good
25-Aug-21,2021,8,25,siddarth nagar worli MUmbai IIT M,8.25,12.98,14.17,2.7,0.7,12.21,5.17,7.48,1.13,13,Good
26-Aug-21,2021,8,26,siddarth nagar worli MUmbai IIT M,7.1,11.37,6.79,13.91,0.81,24.02,6.22,7.4,1.04,11,Good
27-Aug-21,2021,8,27,siddarth nagar worli MUmbai IIT M,10.77,16.93,4.73,14.08,0.83,25.47,6.32,7.49,1.13,17,Good
28-Aug-21,2021,8,28,siddarth nagar worli MUmbai IIT M,24.37,38.56,11.13,13.87,0.7,30.03,6.2,7.38,1.03,39,Good
29-Aug-21,2021,8,29,siddarth nagar worli MUmbai IIT M,20.93,33.64,10.36,2.63,0.72,15.83,6.14,7.26,1.01,34,Good
30-Aug-21,2021,8,30,siddarth nagar worli MUmbai IIT M,24.37,38.34,12.9,13.92,0.92,29.58,6.25,7.4,1.09,38,Good
31-Aug-21,2021,8,31,siddarth nagar worli MUmbai IIT M,15.46,22.38,7.23,13.69,0.83,44.03,6.16,7.28,1,22,Good
01-Sep-21,2021,9,1,siddarth nagar worli MUmbai IIT M,17.27,26.95,11.6,13.96,0.58,29.66,5.95,8.79,3.85,27,Good
02-Sep-21,2021,9,2,siddarth nagar worli MUmbai IIT M,17.27,26.95,10.01,13.96,0.58,29.66,5.95,8.79,3.85,27,Good
03-Sep-21,2021,9,3,siddarth nagar worli MUmbai IIT M,7.51,11.32,10.82,13.07,1.04,36.42,6.18,7.25,1.06,11,Good
04-Sep-21,2021,9,4,siddarth nagar worli MUmbai IIT M,4.98,7.68,10.47,13.5,1.07,24.85,6.24,7.39,1.2,8,Good
05-Sep-21,2021,9,5,siddarth nagar worli MUmbai IIT M,10.87,16.96,8.13,13.42,0.93,17.45,6.24,7.33,1.08,17,Good
06-Sep-21,2021,9,6,siddarth nagar worli MUmbai IIT M,9.05,13.99,16.31,13.77,1.06,22.84,6.36,7.52,1.21,14,Good
07-Sep-21,2021,9,7,siddarth nagar worli MUmbai IIT M,5.6,8.71,10.03,2.67,1.06,18.85,5.1,7.36,1.15,9,Good
08-Sep-21,2021,9,8,siddarth nagar worli MUmbai IIT M,4.27,6.43,17.78,13.38,1.04,41.43,6.14,7.31,1.1,6,Good
09-Sep-21,2021,9,9,siddarth nagar worli MUmbai IIT M,10.68,15.24,11.59,13.67,0.87,19.52,5.1,7.27,1.04,15,Good
10-Sep-21,2021,9,10,siddarth nagar worli MUmbai IIT M,15.11,21.39,8.56,13.66,0.87,17.82,5.03,7.26,0.99,21,Good
11-Sep-21,2021,9,11,siddarth nagar worli MUmbai IIT M,9.23,13.29,10.55,13.58,1,35.65,6.15,7.22,1,13,Good
12-Sep-21,2021,9,12,siddarth nagar worli MUmbai IIT M,7.63,11.15,11.85,13.65,1.05,53.92,6.24,7.26,1.05,11,Good
13-Sep-21,2021,9,13,siddarth nagar worli MUmbai IIT M,15.09,23.46,8.51,13.52,0.93,53.45,6.14,7.19,1.01,23,Good
14-Sep-21,2021,9,14,siddarth nagar worli MUmbai IIT M,27.24,42.76,6.27,13.58,1.07,43.45,6.21,7.29,1.06,43,Good
15-Sep-21,2021,9,15,siddarth nagar worli MUmbai IIT M,25.56,39.59,11.91,13.65,0.92,38.39,6.18,7.26,1.02,40,Good
16-Sep-21,2021,9,16,siddarth nagar worli MUmbai IIT M,25.1,38.8,14.36,13.62,1.06,36.93,6.18,7.25,1.02,39,Good
17-Sep-21,2021,9,17,siddarth nagar worli MUmbai IIT M,17.47,27.37,11.83,13.5,0.94,38.76,6.21,7.24,1.03,27,Good
18-Sep-21,2021,9,18,siddarth nagar worli MUmbai IIT M,13.13,20.26,5.49,13.59,0.94,35.7,6.23,7.29,1.04,20,Good
19-Sep-21,2021,9,19,siddarth nagar worli MUmbai IIT M,6.18,9.65,9.49,13.51,1.11,26.33,6.17,7.25,1.05,10,Good
20-Sep-21,2021,9,20,siddarth nagar worli MUmbai IIT M,5.91,9.28,7.1,13.87,1,22.68,6.22,7.38,1.11,9,Good
21-Sep-21,2021,9,21,siddarth nagar worli MUmbai IIT M,6.46,9.86,10.14,13.6,1.16,26.59,6.18,7.24,1.06,10,Good
22-Sep-21,2021,9,22,siddarth nagar worli MUmbai IIT M,8.63,13.33,8.01,13.66,1.1,28.99,6.21,7.26,1.03,13,Good
23-Sep-21,2021,9,23,siddarth nagar worli MUmbai IIT M,12.59,19.73,6.79,13.56,1,30.53,6.19,7.28,1.09,20,Good
24-Sep-21,2021,9,24,siddarth nagar worli MUmbai IIT M,13.79,21.78,6.79,13.7,1.13,34.23,6.2,7.29,1.07,22,Good
25-Sep-21,2021,9,25,siddarth nagar worli MUmbai IIT M,15.17,24.15,6.79,13.85,1.02,13.78,6.27,7.37,1.12,24,Good
26-Sep-21,2021,9,26,siddarth nagar worli MUmbai IIT M,9.93,16.14,14.09,13.74,1.23,12.93,6.26,7.31,1.15,16,Good
27-Sep-21,2021,9,27,siddarth nagar worli MUmbai IIT M,10.31,16.38,10.98,14.16,1.23,22.42,6.37,7.53,1.24,16,Good
28-Sep-21,2021,9,28,siddarth nagar worli MUmbai IIT M,9.24,14.13,9.44,13.74,1.21,26.06,6.28,7.37,1.12,14,Good
29-Sep-21,2021,9,29,siddarth nagar worli MUmbai IIT M,7.14,10.55,11.38,2.39,1.01,19.19,5,7.26,1.02,11,Good
30-Sep-21,2021,9,30,siddarth nagar worli MUmbai IIT M,9.42,14.69,8.32,13.89,1.27,15.85,6.33,7.45,1.2,15,Good
01-Oct-21,2021,10,1,siddarth nagar worli MUmbai IIT M,19.13,31.15,9.13,13.45,1.11,17.97,6.2,7.34,1.13,31,Good
02-Oct-21,2021,10,2,siddarth nagar worli MUmbai IIT M,21.6,35.04,8.58,2.54,1.16,31.96,5.94,7.15,1.02,35,Good
03-Oct-21,2021,10,3,siddarth nagar worli MUmbai IIT M,22.69,36.19,8.98,13.51,1.21,19.17,6.02,7.19,1.06,36,Good
04-Oct-21,2021,10,4,siddarth nagar worli MUmbai IIT M,22.6,36.47,9.83,2.65,2.63,19.49,5.02,7.28,1.07,36,Good
05-Oct-21,2021,10,5,siddarth nagar worli MUmbai IIT M,17.94,29.71,4.11,13.12,5.11,29.91,6.05,7.17,1.05,30,Good
06-Oct-21,2021,10,6,siddarth nagar worli MUmbai IIT M,23.92,40.55,6.12,12.71,0.5,29.74,6.15,7.01,1.02,41,Good
07-Oct-21,2021,10,7,siddarth nagar worli MUmbai IIT M,16.4,27.75,9.11,2.21,0.5,22.8,6.15,6.98,1,28,Good
08-Oct-21,2021,10,8,siddarth nagar worli MUmbai IIT M,12.55,19.93,9.11,13.13,0.5,26.78,6.15,6.98,1.03,20,Good
09-Oct-21,2021,10,9,siddarth nagar worli MUmbai IIT M,7.82,12.58,8.75,13.18,0.5,22.44,6.16,7.01,1,13,Good
10-Oct-21,2021,10,10,siddarth nagar worli MUmbai IIT M,10.89,17.75,10.35,13.02,0.5,21.65,6.15,6.99,1.01,18,Good
11-Oct-21,2021,10,11,siddarth nagar worli MUmbai IIT M,17.4,28.84,11.14,2,0.62,13,6.12,6.98,1.02,29,Good
12-Oct-21,2021,10,12,siddarth nagar worli MUmbai IIT M,21.27,35.16,13.05,13.13,0.58,25.04,6.12,6.98,1,35,Good
13-Oct-21,2021,10,13,siddarth nagar worli MUmbai IIT M,20.87,33.75,16.6,13.16,0.53,25.97,6.15,7,1.01,34,Good
14-Oct-21,2021,10,14,siddarth nagar worli MUmbai IIT M,6.46,10.13,12.79,13.09,0.51,52.32,6.11,6.97,1,10,Good
15-Oct-21,2021,10,15,siddarth nagar worli MUmbai IIT M,9.33,15.33,19,13.13,0.53,37.07,6.14,6.99,0.99,15,Good
16-Oct-21,2021,10,16,siddarth nagar worli MUmbai IIT M,25.63,41.61,7.74,13.13,0.56,56.42,6.14,6.98,0.99,42,Good
17-Oct-21,2021,10,17,siddarth nagar worli MUmbai IIT M,62.41,99.92,13.15,13.06,0.5,59.89,6.16,7.01,1.01,100,Satisfactory
18-Oct-21,2021,10,18,siddarth nagar worli MUmbai IIT M,32.62,51.33,12.02,1.99,0.36,35.86,6.5,6.98,1.36,51,Satisfactory
19-Oct-21,2021,10,19,siddarth nagar worli MUmbai IIT M,28.27,44.16,8.43,13.25,0.36,47.07,6.23,7.05,1.13,44,Good
20-Oct-21,2021,10,20,siddarth nagar worli MUmbai IIT M,27.89,44.14,16.26,13.15,0.4,38.85,6.15,6.99,1,44,Good
21-Oct-21,2021,10,21,siddarth nagar worli MUmbai IIT M,43.23,69.53,10.11,14.09,0.44,63.33,6.72,7.5,2.76,70,Satisfactory
22-Oct-21,2021,10,22,siddarth nagar worli MUmbai IIT M,58.83,93.73,7.79,13.02,0.7,26.02,6.24,6.99,1.01,94,Satisfactory
23-Oct-21,2021,10,23,siddarth nagar worli MUmbai IIT M,27.85,44.98,23.76,10.67,0.36,32.06,28.79,32.44,22.35,45,Good
24-Oct-21,2021,10,24,siddarth nagar worli MUmbai IIT M,13.02,21.01,40.68,13.11,0.29,32.83,6.13,6.97,1,21,Good
25-Oct-21,2021,10,25,siddarth nagar worli MUmbai IIT M,13.64,22.06,25.45,13.14,0.32,34.11,6.16,6.99,0.99,22,Good
26-Oct-21,2021,10,26,siddarth nagar worli MUmbai IIT M,38.64,62.72,37.9,2.34,0.49,48.65,5.01,6.96,0.97,63,Satisfactory
27-Oct-21,2021,10,27,siddarth nagar worli MUmbai IIT M,41.73,70.43,27.35,13.12,0.51,33.73,6.14,6.98,1.03,70,Satisfactory
28-Oct-21,2021,10,28,siddarth nagar worli MUmbai IIT M,44.05,75.99,15.86,12.95,0.35,39.71,6.09,6.95,0.98,76,Satisfactory
29-Oct-21,2021,10,29,siddarth nagar worli MUmbai IIT M,45.06,75.56,13.51,13.12,0.2,32.86,6.13,6.98,0.99,76,Satisfactory
30-Oct-21,2021,10,30,siddarth nagar worli MUmbai IIT M,48.81,82.28,21.03,12.96,0.18,50.67,6.05,6.89,0.96,82,Satisfactory
31-Oct-21,2021,10,31,siddarth nagar worli MUmbai IIT M,52.42,87.33,22.97,12.88,0.23,68.63,6,6.85,0.93,87,Satisfactory
01-Nov-21,2021,11,1,siddarth nagar worli MUmbai IIT M,65.46,106.41,19.86,12.82,0.44,66.94,6.03,6.81,0.94,104,Moderate
02-Nov-21,2021,11,2,siddarth nagar worli MUmbai IIT M,68.59,113.21,18.34,12.63,0.46,49.45,6.03,6.91,0.97,109,Moderate
03-Nov-21,2021,11,3,siddarth nagar worli MUmbai IIT M,56.1,94.2,17.13,12.65,0.37,38.69,6.03,6.91,0.98,94,Satisfactory
04-Nov-21,2021,11,4,siddarth nagar worli MUmbai IIT M,65.17,105.76,21.28,5.47,0.23,52.47,10.28,13.89,0.94,104,Moderate
05-Nov-21,2021,11,5,siddarth nagar worli MUmbai IIT M,57.17,94.52,22.78,42.01,0.32,51.44,15.81,22.9,0.98,95,Satisfactory
06-Nov-21,2021,11,6,siddarth nagar worli MUmbai IIT M,46.69,72.79,25.37,42.79,0.26,18.99,15.95,22.95,0.98,73,Satisfactory
07-Nov-21,2021,11,7,siddarth nagar worli MUmbai IIT M,39.76,68.68,28.89,43.11,0.27,16.44,15.94,22.93,1,69,Satisfactory
08-Nov-21,2021,11,8,siddarth nagar worli MUmbai IIT M,53.36,90.15,28.1,41.28,0.19,45.39,15.8,22.88,0.96,90,Satisfactory
09-Nov-21,2021,11,9,siddarth nagar worli MUmbai IIT M,54.86,91.14,32.02,43.82,0.28,40.49,18.21,26.11,1.67,91,Satisfactory
10-Nov-21,2021,11,10,siddarth nagar worli MUmbai IIT M,60.17,98.3,34.08,42.94,0.36,19.88,15.8,22.84,0.94,98,Satisfactory
11-Nov-21,2021,11,11,siddarth nagar worli MUmbai IIT M,59.41,97.98,22.43,11.03,0.32,22.14,15.86,22.91,0.99,98,Satisfactory
12-Nov-21,2021,11,12,siddarth nagar worli MUmbai IIT M,59.56,98.73,22.76,42.84,0.4,49.16,15.8,22.79,1.08,99,Satisfactory
13-Nov-21,2021,11,13,siddarth nagar worli MUmbai IIT M,59.8,100.56,19.31,42.88,0.41,73.38,15.82,22.81,0.92,100,Satisfactory
14-Nov-21,2021,11,14,siddarth nagar worli MUmbai IIT M,60.61,99.83,25.34,43.01,0.51,66.28,15.87,22.88,0.94,100,Satisfactory
15-Nov-21,2021,11,15,siddarth nagar worli MUmbai IIT M,71.01,113.2,28.81,43,0.57,38.88,13,22.87,0.95,109,Moderate
16-Nov-21,2021,11,16,siddarth nagar worli MUmbai IIT M,65.63,108.16,30.71,42.78,0.59,41.47,15.88,22.94,0.98,105,Moderate
17-Nov-21,2021,11,17,siddarth nagar worli MUmbai IIT M,38.87,60.42,20.08,43.11,0.41,34.4,15.93,22.69,1,60,Satisfactory
18-Nov-21,2021,11,18,siddarth nagar worli MUmbai IIT M,16.33,26.42,13.43,9.97,0.32,17.7,15.96,22.94,1,26,Good
19-Nov-21,2021,11,19,siddarth nagar worli MUmbai IIT M,25.01,41.25,11.86,43.1,0.22,47.56,15.94,22.93,0.99,41,Good
20-Nov-21,2021,11,20,siddarth nagar worli MUmbai IIT M,38.14,63.3,13.18,43.19,0.34,34.98,16,22.97,1.02,63,Satisfactory
21-Nov-21,2021,11,21,siddarth nagar worli MUmbai IIT M,45.41,73.96,19.4,27.39,0.5,37.86,12.29,17.19,1.31,74,Satisfactory
22-Nov-21,2021,11,22,siddarth nagar worli MUmbai IIT M,14.82,22.76,20.04,43.17,0.06,36.28,15.95,22.97,1.03,23,Good
23-Nov-21,2021,11,23,siddarth nagar worli MUmbai IIT M,12.95,21.08,17.54,40.42,0.19,38.67,15.63,21.61,0.95,21,Good
24-Nov-21,2021,11,24,siddarth nagar worli MUmbai IIT M,41.53,67.3,21.94,43.1,0.35,32.85,15.88,22.93,0.98,67,Satisfactory
25-Nov-21,2021,11,25,siddarth nagar worli MUmbai IIT M,43.84,74.69,27.33,43.14,0.49,45.69,15.93,22.95,0.98,75,Satisfactory
26-Nov-21,2021,11,26,siddarth nagar worli MUmbai IIT M,48,81.32,27.13,43.13,0.44,52.26,15.94,22.94,0.99,81,Satisfactory
27-Nov-21,2021,11,27,siddarth nagar worli MUmbai IIT M,50.01,83.22,25.27,43.76,0.31,52.03,16.58,23.28,1.25,83,Satisfactory
28-Nov-21,2021,11,28,siddarth nagar worli MUmbai IIT M,52.28,87.08,27.14,43.06,0.28,24.77,13.02,22.9,0.95,87,Satisfactory
29-Nov-21,2021,11,29,siddarth nagar worli MUmbai IIT M,49.79,85.27,22.97,43.14,0.21,26.81,15.94,22.95,0.98,85,Satisfactory
30-Nov-21,2021,11,30,siddarth nagar worli MUmbai IIT M,54.22,91.46,28.72,42.76,0.36,38.44,15.89,22.93,0.99,91,Satisfactory
